fulcrum_id,fulcrum_parent_id,fulcrum_record_id,version,caption,latitude,longitude,geometry,file_size,uploaded_at,exif_date_time,exif_gps_altitude,exif_gps_date_stamp,exif_gps_time_stamp,exif_gps_dop,exif_gps_img_direction,exif_gps_img_direction_ref,exif_gps_latitude,exif_gps_latitude_ref,exif_gps_longitude,exif_gps_longitude_ref,exif_make,exif_model,exif_orientation,exif_pixel_x_dimension,exif_pixel_y_dimension,exif_software,exif_x_resolution,exif_y_resolution
1b678433-8d64-49fd-9d22-244ba32995c9,727f8abf-60e6-4dba-ad13-b5f333703893,727f8abf-60e6-4dba-ad13-b5f333703893,1,,42.056512999999995,-87.67373289999885,POINT (-87.67373289999885 42.056512999999995),437724,2019-12-11 22:32:04 UTC,2019-12-11 16:16:25 UTC,162.8,,,31.510999676480104,,,42.056512999999995,N,-87.67373289999885,W,Google,Pixel 3a,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 3a",,
955238cb-285c-4e0e-9377-7944bfbc4fbf,441b7e8a-1564-48ec-bb4c-1d6980c82b1f,441b7e8a-1564-48ec-bb4c-1d6980c82b1f,1,,42.05650555555555,-87.6737138888889,POINT (-87.6737138888889 42.05650555555555),515550,2019-12-11 23:08:54 UTC,2019-12-11 14:48:47 UTC,162.8,2019-12-11,20:48:47,16.0,,,42.05650555555555,N,-87.6737138888889,W,Google,Pixel 2,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 2",,
d0f20ac7-8740-451b-a201-1d96631d45c7,cc960ea6-d3c9-460b-b539-575703a5f6a0,cc960ea6-d3c9-460b-b539-575703a5f6a0,1,,42.05656666666666,-87.67368611111111,POINT (-87.67368611111111 42.05656666666666),619696,2019-12-11 23:08:56 UTC,2019-12-11 14:53:30 UTC,162.8,2019-12-11,20:53:30,17.6,,,42.05656666666666,N,-87.67368611111111,W,Google,Pixel 2,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 2",,
cbf3eccb-d22c-438d-ae75-6b9982a3dcda,a75f8f7f-85ad-494f-9be3-ef1d89683588,a75f8f7f-85ad-494f-9be3-ef1d89683588,1,,42.05651111111111,-87.673725,POINT (-87.673725 42.05651111111111),513413,2019-12-11 23:08:57 UTC,2019-12-11 15:02:33 UTC,162.8,2019-12-11,21:02:33,16.0,,,42.05651111111111,N,-87.673725,W,Google,Pixel 2,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 2",,
349908d1-5cc7-4782-b949-b2488c61b825,346eb081-6f08-4fd1-aa47-fe85682c0621,346eb081-6f08-4fd1-aa47-fe85682c0621,1,,42.05651666666667,-87.67370555555556,POINT (-87.67370555555556 42.05651666666667),514462,2019-12-11 23:08:58 UTC,2019-12-11 15:08:06 UTC,162.8,2019-12-11,21:08:06,16.0,,,42.05651666666667,N,-87.67370555555556,W,Google,Pixel 2,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 2",,
ede30c36-4a9f-4190-a569-da3a47d86882,bd6b15e6-e71d-41f0-bfec-3f68cc918c31,bd6b15e6-e71d-41f0-bfec-3f68cc918c31,1,,42.05651111111111,-87.67371666666668,POINT (-87.67371666666668 42.05651111111111),541546,2019-12-11 23:09:00 UTC,2019-12-11 15:16:59 UTC,162.8,2019-12-11,21:16:59,13.116000186645513,,,42.05651111111111,N,-87.67371666666668,W,Google,Pixel 2,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 2",,
8ea99e19-af9f-4fe4-9b7f-44804bb243cb,92d476b9-54a4-47e5-8ced-6b6c8324b93a,92d476b9-54a4-47e5-8ced-6b6c8324b93a,1,,42.05651388888889,-87.67367222222222,POINT (-87.67367222222222 42.05651388888889),514879,2019-12-11 23:09:01 UTC,2019-12-11 15:24:56 UTC,162.8,2019-12-11,21:24:56,14.059000025213686,,,42.05651388888889,N,-87.67367222222222,W,Google,Pixel 2,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 2",,
2d1f6e62-3660-43ac-a451-2dbc5baf02e0,2e9c23aa-f1ff-4e15-8a96-a52405ae5dfa,2e9c23aa-f1ff-4e15-8a96-a52405ae5dfa,1,,42.05651111111111,-87.67370833333334,POINT (-87.67370833333334 42.05651111111111),574489,2019-12-11 23:09:02 UTC,2019-12-11 15:31:07 UTC,162.8,2019-12-11,21:31:07,14.116000186645513,,,42.05651111111111,N,-87.67370833333334,W,Google,Pixel 2,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 2",,
e0b50ea9-5000-4563-bae2-e7bfc71f2493,102df9bb-b895-461a-9dce-f6d9eb44c2bf,102df9bb-b895-461a-9dce-f6d9eb44c2bf,1,,42.05651944444444,-87.67370277777778,POINT (-87.67370277777778 42.05651944444444),517997,2019-12-11 23:09:04 UTC,2019-12-11 15:38:56 UTC,162.8,2019-12-11,21:38:56,13.009900990099009,,,42.05651944444444,N,-87.67370277777778,W,Google,Pixel 2,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 2",,
fba54f2d-3a0c-4a63-b463-fe666d796eb5,b5466a8d-12d7-46b0-9ba6-93a9f52699e4,b5466a8d-12d7-46b0-9ba6-93a9f52699e4,1,,42.05652222222222,-87.67374166666667,POINT (-87.67374166666667 42.05652222222222),522541,2019-12-11 23:09:06 UTC,2019-12-11 15:57:35 UTC,162.8,2019-12-11,21:57:35,13.22,,,42.05652222222222,N,-87.67374166666667,W,Google,Pixel 2,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 2",,
d9fad5b3-d54c-4468-bd5b-b69e635745c3,b5466a8d-12d7-46b0-9ba6-93a9f52699e4,b5466a8d-12d7-46b0-9ba6-93a9f52699e4,1,,42.05651666666667,-87.67370555555556,POINT (-87.67370555555556 42.05651666666667),525913,2019-12-11 23:09:07 UTC,2019-12-11 15:57:48 UTC,162.8,2019-12-11,21:57:48,13.27,,,42.05651666666667,N,-87.67370555555556,W,Google,Pixel 2,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 2",,
d395e132-6bc3-43df-8927-0ef65b2e7e5b,a11695d8-8805-4d36-95d7-9c1c5988f111,a11695d8-8805-4d36-95d7-9c1c5988f111,1,,42.05651666666667,-87.67370555555556,POINT (-87.67370555555556 42.05651666666667),562829,2019-12-11 23:09:08 UTC,2019-12-11 16:56:01 UTC,162.8,2019-12-11,22:56:01,12.845999713754114,,,42.05651666666667,N,-87.67370555555556,W,Google,Pixel 2,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 2",,
b79e6f24-91df-4a8f-a2ac-3e73b48b64c3,a11695d8-8805-4d36-95d7-9c1c5988f111,a11695d8-8805-4d36-95d7-9c1c5988f111,1,,42.05651111111111,-87.67373333333333,POINT (-87.67373333333333 42.05651111111111),522612,2019-12-11 23:09:09 UTC,2019-12-11 16:56:13 UTC,162.8,2019-12-11,22:56:13,13.032,,,42.05651111111111,N,-87.67373333333333,W,Google,Pixel 2,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 2",,
b225555c-b52e-4bd2-a433-90dea7b211c0,84356ebd-7133-4aa0-8831-74bdb7e4f71c,84356ebd-7133-4aa0-8831-74bdb7e4f71c,1,,42.05650988888888,-87.67368377777778,POINT (-87.67368377777778 42.05650988888888),505541,2019-12-12 13:39:33 UTC,2019-12-12 07:35:02 UTC,162.8,2019-12-12,13:34:59,14.455,,,42.05650988888888,N,-87.67368377777778,W,samsung,SAMSUNG-SM-G930A,,810,1080,"Fulcrum Android 2.35.0 (5330), Android 8.0.0, samsung, SAMSUNG-SM-G930A",72.0,72.0
435323ab-c0bc-438e-b1ed-a121d1722060,048d0d96-6d6e-47b0-9a14-4173d8f89cfc,048d0d96-6d6e-47b0-9a14-4173d8f89cfc,1,,42.05649977777777,-87.67370019444445,POINT (-87.67370019444445 42.05649977777777),527061,2019-12-12 13:39:35 UTC,2019-12-12 07:36:37 UTC,162.8,2019-12-12,13:36:29,14.0509996408476,,,42.05649977777777,N,-87.67370019444445,W,samsung,SAMSUNG-SM-G930A,,810,1080,"Fulcrum Android 2.35.0 (5330), Android 8.0.0, samsung, SAMSUNG-SM-G930A",72.0,72.0
64448a6c-2104-43cd-8985-816eeacae783,9832dcf6-3fbe-4a40-81d3-725d0a97ad4f,9832dcf6-3fbe-4a40-81d3-725d0a97ad4f,1,,42.056499499999994,-87.67369997222222,POINT (-87.67369997222222 42.056499499999994),540588,2019-12-12 13:39:37 UTC,2019-12-12 07:37:36 UTC,162.8,2019-12-12,13:37:29,13.472999572100985,,,42.056499499999994,N,-87.67369997222222,W,samsung,SAMSUNG-SM-G930A,,810,1080,"Fulcrum Android 2.35.0 (5330), Android 8.0.0, samsung, SAMSUNG-SM-G930A",72.0,72.0
ef17da81-5d34-4589-93c9-66f0035b6f11,28f6f7c3-0bfe-4d13-b389-8b01bc3317b9,28f6f7c3-0bfe-4d13-b389-8b01bc3317b9,1,,42.05649997222222,-87.67369969444445,POINT (-87.67369969444445 42.05649997222222),527422,2019-12-12 13:48:16 UTC,2019-12-12 07:40:30 UTC,162.8,2019-12-12,13:40:27,16.410999306037475,,,42.05649997222222,N,-87.67369969444445,W,samsung,SAMSUNG-SM-G930A,,810,1080,"Fulcrum Android 2.35.0 (5330), Android 8.0.0, samsung, SAMSUNG-SM-G930A",72.0,72.0
4cbe0817-1d2f-47ab-ba5b-ff65ffd6d7ee,5d397b31-ea41-45db-a7d0-9e959d2b3a79,5d397b31-ea41-45db-a7d0-9e959d2b3a79,1,,42.056509999999996,-87.67368347222222,POINT (-87.67368347222222 42.056509999999996),573978,2019-12-12 13:48:18 UTC,2019-12-12 07:44:11 UTC,162.8,2019-12-12,13:44:06,14.344,,,42.056509999999996,N,-87.67368347222222,W,samsung,SAMSUNG-SM-G930A,,810,1080,"Fulcrum Android 2.35.0 (5330), Android 8.0.0, samsung, SAMSUNG-SM-G930A",72.0,72.0
