fulcrum_id,fulcrum_parent_id,fulcrum_record_id,fulcrum_record_version,version,caption,latitude,longitude,geometry,file_size,uploaded_at,exif_date_time,exif_gps_altitude,exif_gps_date_stamp,exif_gps_time_stamp,exif_gps_dop,exif_gps_img_direction,exif_gps_img_direction_ref,exif_gps_latitude,exif_gps_latitude_ref,exif_gps_longitude,exif_gps_longitude_ref,exif_make,exif_model,exif_orientation,exif_pixel_x_dimension,exif_pixel_y_dimension,exif_software,exif_x_resolution,exif_y_resolution
d447e180-931c-439f-8480-1d0310165c48,8e74eed0-9dbb-4d00-8256-1f9327c70552,b2537219-8181-4891-a3a4-faf47c51c7d2,1,1,,42.05651944444444,-87.67370277777778,POINT (-87.67370277777778 42.05651944444444),501852,2019-12-11 20:00:04 UTC,2019-12-11 13:42:21 UTC,162.8,2019-12-11,19:42:21,13.34,,,42.05651944444444,N,-87.67370277777778,W,Google,Pixel 2,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 2",,
fef6f55a-6f97-4e97-af06-bade7d57e0b1,b3191f40-f818-4138-9aa8-3c4811f6dd34,a47ad724-1493-4883-9d49-fd9b4d073a77,1,1,,42.056509388888884,-87.67368238888889,POINT (-87.67368238888889 42.056509388888884),592482,2019-12-11 20:28:37 UTC,2019-12-11 13:59:57 UTC,162.8,2019-12-11,19:59:55,13.475999797252776,,,42.056509388888884,N,-87.67368238888889,W,samsung,SAMSUNG-SM-G930A,,810,1080,"Fulcrum Android 2.34.0 (5279), Android 8.0.0, samsung, SAMSUNG-SM-G930A",72.0,72.0
c2d6a681-1a43-4e5d-bc10-524eb21aad14,b60e26aa-95ef-4e0c-ab84-21aa2f23d215,890bed22-9df9-4ec6-9ac5-e39d9d08bb7b,1,1,,42.056502888888886,-87.67368969444445,POINT (-87.67368969444445 42.056502888888886),543244,2019-12-11 20:28:38 UTC,2019-12-11 14:23:27 UTC,162.8,2019-12-11,20:22:56,14.170999530736744,,,42.056502888888886,N,-87.67368969444445,W,samsung,SAMSUNG-SM-G930A,,810,1080,"Fulcrum Android 2.34.0 (5279), Android 8.0.0, samsung, SAMSUNG-SM-G930A",72.0,72.0
ac378160-ea5c-43bb-8bb2-c7b3df1adbe5,d945fdf5-8582-49bf-aa83-b347bce2411e,60173216-4799-421b-b24b-be7d965f40f3,1,1,,42.05650988888888,-87.67368327777778,POINT (-87.67368327777778 42.05650988888888),595471,2019-12-11 20:36:03 UTC,2019-12-11 14:32:05 UTC,162.8,2019-12-11,20:32:01,14.31,,,42.05650988888888,N,-87.67368327777778,W,samsung,SAMSUNG-SM-G930A,,810,1080,"Fulcrum Android 2.34.0 (5279), Android 8.0.0, samsung, SAMSUNG-SM-G930A",72.0,72.0
ac378160-ea5c-43bb-8bb2-c7b3df1adbe5,83239cad-d11f-4e33-9cf3-2d4f0b16e8b3,60173216-4799-421b-b24b-be7d965f40f3,2,1,,42.05650988888888,-87.67368327777778,POINT (-87.67368327777778 42.05650988888888),595471,2019-12-11 20:36:03 UTC,2019-12-11 14:32:05 UTC,162.8,2019-12-11,20:32:01,14.31,,,42.05650988888888,N,-87.67368327777778,W,samsung,SAMSUNG-SM-G930A,,810,1080,"Fulcrum Android 2.34.0 (5279), Android 8.0.0, samsung, SAMSUNG-SM-G930A",72.0,72.0
cd1742e2-517e-49b0-9bf6-7952f2e3c282,54e83d2e-66a6-4229-a41e-bdf2c40a3cf2,b2537219-8181-4891-a3a4-faf47c51c7d2,2,1,,42.05651666666667,-87.67370555555556,POINT (-87.67370555555556 42.05651666666667),498997,2019-12-11 20:00:03 UTC,2019-12-11 13:41:59 UTC,162.8,2019-12-11,19:41:59,13.09,,,42.05651666666667,N,-87.67370555555556,W,Google,Pixel 2,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 2",,
d447e180-931c-439f-8480-1d0310165c48,54e83d2e-66a6-4229-a41e-bdf2c40a3cf2,b2537219-8181-4891-a3a4-faf47c51c7d2,2,1,,42.05651944444444,-87.67370277777778,POINT (-87.67370277777778 42.05651944444444),501852,2019-12-11 20:00:04 UTC,2019-12-11 13:42:21 UTC,162.8,2019-12-11,19:42:21,13.34,,,42.05651944444444,N,-87.67370277777778,W,Google,Pixel 2,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 2",,
24462a7b-28c7-4456-a8f3-f7117e5d4d79,966635ad-7a07-4c27-81a7-1c3ee4df8ef5,91f01f66-0951-4363-8e35-07bdfaf96fc9,3,1,,42.05651708333333,-87.67367227777778,POINT (-87.67367227777778 42.05651708333333),613610,2019-12-11 19:49:36 UTC,2019-12-11 13:43:11 UTC,162.8,2019-12-11,19:42:58,14.387000093659267,,,42.05651708333333,N,-87.67367227777778,W,samsung,SAMSUNG-SM-G930A,,810,1080,"Fulcrum Android 2.34.0 (5279), Android 8.0.0, samsung, SAMSUNG-SM-G930A",72.0,72.0
139b66b6-92f4-4038-b16c-a697ae9b1d1e,33465404-5a5c-4cc6-aac0-8759d678b9d7,709ac08e-3764-4540-a275-a405b15870d0,1,1,,42.05651666666667,-87.67370555555556,POINT (-87.67370555555556 42.05651666666667),507310,2019-12-11 20:39:32 UTC,2019-12-11 14:02:59 UTC,162.8,2019-12-11,20:02:59,13.088,,,42.05651666666667,N,-87.67370555555556,W,Google,Pixel 2,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 2",,
f782c0d9-2004-4196-96f9-34d85ba4b046,a8770e14-310c-41f0-aaae-41ee95261b0f,421cc88f-ef76-4ebb-ac54-8ac72364124c,1,1,,42.05655833333333,-87.67368888888889,POINT (-87.67368888888889 42.05655833333333),513594,2019-12-11 20:39:34 UTC,2019-12-11 14:27:05 UTC,162.8,2019-12-11,20:27:05,14.575,,,42.05655833333333,N,-87.67368888888889,W,Google,Pixel 2,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 2",,
b3a15936-863f-4535-94ca-7c6d143573b2,d169593d-d67f-4811-9eaa-eeda147c7204,3c126a2b-c6dd-4feb-919a-2f0395eda14e,1,1,,42.05651666666667,-87.67370555555556,POINT (-87.67370555555556 42.05651666666667),533928,2019-12-11 20:39:35 UTC,2019-12-11 14:31:41 UTC,162.8,2019-12-11,20:31:41,13.215999286542406,,,42.05651666666667,N,-87.67370555555556,W,Google,Pixel 2,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 2",,
576cfe3a-b3db-43ae-b7d1-76e43567773d,47013871-a523-4c0c-925c-b99b53cb5853,2423a57e-5681-4824-95f2-3157e393f3e2,1,1,,42.056509194444445,-87.67368369444445,POINT (-87.67368369444445 42.056509194444445),530669,2019-12-11 20:42:56 UTC,2019-12-11 14:38:39 UTC,162.8,2019-12-11,20:38:38,14.48400021368663,,,42.056509194444445,N,-87.67368369444445,W,samsung,SAMSUNG-SM-G930A,,810,1080,"Fulcrum Android 2.34.0 (5279), Android 8.0.0, samsung, SAMSUNG-SM-G930A",72.0,72.0
ac0891ee-38a0-43c3-baee-11f053c31f66,10d8e024-fdf7-480f-a194-b41ce8c4b3f3,da49ba87-ac44-40f5-ab21-0937c2c05c13,1,1,,42.05650958333333,-87.67368308333334,POINT (-87.67368308333334 42.05650958333333),594771,2019-12-11 20:53:23 UTC,2019-12-11 14:45:08 UTC,162.8,2019-12-11,20:44:58,14.32,,,42.05650958333333,N,-87.67368308333334,W,samsung,SAMSUNG-SM-G930A,,810,1080,"Fulcrum Android 2.34.0 (5279), Android 8.0.0, samsung, SAMSUNG-SM-G930A",72.0,72.0
7bfe8b6f-0f71-43f5-ac7d-1c63ee19aa26,0aca81fa-9c58-4314-9cd0-ec25a889574b,abfd7088-3cb7-4b75-8bfd-89aa56870b7e,1,1,,42.0565304,-87.67371130000227,POINT (-87.67371130000227 42.0565304),459520,2019-12-11 21:15:45 UTC,2019-12-11 14:05:21 UTC,162.8,,,13.65900039824771,,,42.0565304,N,-87.67371130000227,W,Google,Pixel 3a,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 3a",,
f0f458cf-49f1-4125-a100-018d7fd831e0,ea6e01d5-57b8-4701-abe2-ffb4043faebb,0d749641-a4fd-41e8-98e2-09704c34d565,1,1,,42.0564908,-87.673725099999,POINT (-87.673725099999 42.0564908),474541,2019-12-11 21:15:46 UTC,2019-12-11 14:07:51 UTC,162.8,,,13.097000116726976,,,42.0564908,N,-87.673725099999,W,Google,Pixel 3a,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 3a",,
8f5e3a6d-d5a9-4115-a0db-8edb3bf2f037,7f12a56d-b1e9-4c91-be40-0355d3a678fc,158f35ff-a989-4c79-920d-7b429117865a,1,1,,42.0564895,-87.6737272,POINT (-87.6737272 42.0564895),462970,2019-12-11 21:15:47 UTC,2019-12-11 14:19:32 UTC,162.8,,,14.156999593440846,,,42.0564895,N,-87.6737272,W,Google,Pixel 3a,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 3a",,
4779b7a3-ab7f-4c28-921d-d736e1886830,295046bf-7da6-4ca7-be38-2731ec52c66a,0e326075-b9a7-4ede-93f8-4b977ecaac7a,1,1,,42.05651170000259,-87.67370490000219,POINT (-87.67370490000219 42.05651170000259),361805,2019-12-11 21:15:51 UTC,2019-12-11 14:32:41 UTC,162.9,,,16.0,,,42.05651170000259,N,-87.67370490000219,W,Google,Pixel 3a,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 3a",,
d4f27da8-c324-4356-8ed7-b913378a3916,14948780-f66a-468d-8d53-83d3bef3f7b1,af9d7449-edc0-448e-8124-503359c78f09,1,1,,42.056497100000975,-87.6737468,POINT (-87.6737468 42.056497100000975),439651,2019-12-11 21:15:52 UTC,2019-12-11 14:45:14 UTC,162.8,,,13.312,,,42.056497100000975,N,-87.6737468,W,Google,Pixel 3a,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 3a",,
c3a4be6f-562b-4205-9c5f-dd565af82862,67902693-b3d8-4013-9404-44a2b23ed9b6,c4afc3e8-777c-4c94-859e-9ae4f6771a2a,1,1,,42.0565376,-87.67369939999799,POINT (-87.67369939999799 42.0565376),461120,2019-12-11 21:15:53 UTC,2019-12-11 15:04:04 UTC,162.8,,,14.607000342036256,,,42.0565376,N,-87.67369939999799,W,Google,Pixel 3a,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 3a",,
fe8ddfd4-199d-48e0-b3eb-5bff7ba2ed5c,2ff5bd2b-fdc8-4b99-beaa-97113ea3f3af,2965d3f2-d7b6-4b23-8a2b-1ea545ca2ffd,1,1,,42.0565156,-87.6737016,POINT (-87.6737016 42.0565156),417481,2019-12-11 21:15:55 UTC,2019-12-11 15:07:29 UTC,162.8,,,16.0,,,42.0565156,N,-87.6737016,W,Google,Pixel 3a,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 3a",,
ca8f4eb1-c764-4eb3-b514-16144e8b36fd,5dec4365-c8c1-4184-97b0-f4acb0ff829b,461419ce-84cc-4c2f-98d1-7e675fc440c8,1,1,,42.0565195,-87.67371889999791,POINT (-87.67371889999791 42.0565195),394688,2019-12-11 21:25:11 UTC,2019-12-11 15:24:33 UTC,162.8,,,13.251000413964398,,,42.0565195,N,-87.67371889999791,W,Google,Pixel 3a,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 3a",,
042d8c1c-3a79-4ca0-9972-fa542b417755,ba7c4ef1-2911-4478-8faa-b7a1002ca697,c5d230bf-776c-4c1a-acee-47c111574d57,1,1,,42.05652,-87.67370370370371,POINT (-87.67370370370371 42.05652),489187,2019-12-11 22:31:55 UTC,2019-12-11 15:28:13 UTC,162.8,,,11.935000428192172,,,42.05652,N,-87.67370370370371,W,Google,Pixel 3a,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 3a",,
af9e99bc-7236-499c-a05a-26bb932fa11d,3dc80271-73c1-4e92-9b6c-dd42ebce3ebf,1070f4db-de91-464f-9a93-698a60b5b99a,1,1,,42.05651959738227,-87.6737172,POINT (-87.6737172 42.05651959738227),480381,2019-12-11 22:31:56 UTC,2019-12-11 15:36:38 UTC,162.8,,,12.990099009900991,,,42.05651959738227,N,-87.6737172,W,Google,Pixel 3a,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 3a",,
1dbbb027-2192-4726-81da-c1809ed7028f,32fad94e-b0ef-4963-b29e-487b2144690f,fc93e2bb-db84-47c3-ad8b-685c25a1392e,1,1,,42.0565189000022,-87.6737076999983,POINT (-87.6737076999983 42.0565189000022),452554,2019-12-11 22:31:58 UTC,2019-12-11 15:44:56 UTC,162.8,,,13.29399966571954,,,42.0565189000022,N,-87.6737076999983,W,Google,Pixel 3a,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 3a",,
02545730-a60b-42d3-9a29-b72cf86aab25,1ff837b2-dbc8-4b9c-890b-45a0232ecc4b,a2eca9ef-db04-4c4f-9dbd-e9adb54b5a10,1,1,,42.05651110000101,-87.67371819999774,POINT (-87.67371819999774 42.05651110000101),416911,2019-12-11 22:31:59 UTC,2019-12-11 15:57:41 UTC,162.8,,,13.53,,,42.05651110000101,N,-87.67371819999774,W,Google,Pixel 3a,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 3a",,
36664078-718b-4ead-b4e5-8f2d38ea6228,c3463cc1-5313-41ef-8313-cb5827e1756b,ba4c0230-20db-47cd-8581-767a39b3c215,1,1,,42.05651670000162,-87.6736848,POINT (-87.6736848 42.05651670000162),382287,2019-12-11 22:32:00 UTC,2019-12-11 16:09:45 UTC,162.8,,,15.958999639293014,,,42.05651670000162,N,-87.6736848,W,Google,Pixel 3a,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 3a",,
f2a520ed-c8b2-4dc7-816f-d2de7b9a3386,1805cc04-b680-4a39-9e56-5e61dda51def,9a45285d-56ec-4c0c-8bbc-58d0eb61f292,1,1,,42.056537999999996,-87.67369950124689,POINT (-87.67369950124689 42.056537999999996),396939,2019-12-11 22:32:02 UTC,2019-12-11 16:11:58 UTC,162.8,,,14.584,,,42.056537999999996,N,-87.67369950124689,W,Google,Pixel 3a,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 3a",,
5d7e9f0b-5674-44f3-8d59-999cd8e9da60,af75795b-8779-4439-835f-52f67e638fec,12bc9d89-fe67-46d9-86d4-c674f6473bb6,1,1,,42.0565188,-87.673709,POINT (-87.673709 42.0565188),377246,2019-12-11 22:32:03 UTC,2019-12-11 16:14:37 UTC,162.8,,,13.22099971545101,,,42.0565188,N,-87.673709,W,Google,Pixel 3a,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 3a",,
1b678433-8d64-49fd-9d22-244ba32995c9,1c39cc72-7b25-442f-990c-2ce9d2591c84,727f8abf-60e6-4dba-ad13-b5f333703893,1,1,,42.056512999999995,-87.67373289999885,POINT (-87.67373289999885 42.056512999999995),437724,2019-12-11 22:32:04 UTC,2019-12-11 16:16:25 UTC,162.8,,,31.510999676480104,,,42.056512999999995,N,-87.67373289999885,W,Google,Pixel 3a,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 3a",,
955238cb-285c-4e0e-9377-7944bfbc4fbf,6c981dfe-cad5-469a-907e-14649221a1f5,441b7e8a-1564-48ec-bb4c-1d6980c82b1f,1,1,,42.05650555555555,-87.6737138888889,POINT (-87.6737138888889 42.05650555555555),515550,2019-12-11 23:08:54 UTC,2019-12-11 14:48:47 UTC,162.8,2019-12-11,20:48:47,16.0,,,42.05650555555555,N,-87.6737138888889,W,Google,Pixel 2,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 2",,
d0f20ac7-8740-451b-a201-1d96631d45c7,58ca17a5-18aa-4746-9632-2387b347a280,cc960ea6-d3c9-460b-b539-575703a5f6a0,1,1,,42.05656666666666,-87.67368611111111,POINT (-87.67368611111111 42.05656666666666),619696,2019-12-11 23:08:56 UTC,2019-12-11 14:53:30 UTC,162.8,2019-12-11,20:53:30,17.6,,,42.05656666666666,N,-87.67368611111111,W,Google,Pixel 2,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 2",,
cbf3eccb-d22c-438d-ae75-6b9982a3dcda,9899b560-c379-4162-93a7-b7fbedbfe3a7,a75f8f7f-85ad-494f-9be3-ef1d89683588,1,1,,42.05651111111111,-87.673725,POINT (-87.673725 42.05651111111111),513413,2019-12-11 23:08:57 UTC,2019-12-11 15:02:33 UTC,162.8,2019-12-11,21:02:33,16.0,,,42.05651111111111,N,-87.673725,W,Google,Pixel 2,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 2",,
349908d1-5cc7-4782-b949-b2488c61b825,47f23e1f-ef40-412f-b991-c724c65829ad,346eb081-6f08-4fd1-aa47-fe85682c0621,1,1,,42.05651666666667,-87.67370555555556,POINT (-87.67370555555556 42.05651666666667),514462,2019-12-11 23:08:58 UTC,2019-12-11 15:08:06 UTC,162.8,2019-12-11,21:08:06,16.0,,,42.05651666666667,N,-87.67370555555556,W,Google,Pixel 2,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 2",,
ede30c36-4a9f-4190-a569-da3a47d86882,a21ce26e-6d96-4c8f-b88c-8ffc5af34e53,bd6b15e6-e71d-41f0-bfec-3f68cc918c31,1,1,,42.05651111111111,-87.67371666666668,POINT (-87.67371666666668 42.05651111111111),541546,2019-12-11 23:09:00 UTC,2019-12-11 15:16:59 UTC,162.8,2019-12-11,21:16:59,13.116000186645513,,,42.05651111111111,N,-87.67371666666668,W,Google,Pixel 2,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 2",,
8ea99e19-af9f-4fe4-9b7f-44804bb243cb,00b8ad5e-4c22-439b-aa01-d8bdc2a74e6d,92d476b9-54a4-47e5-8ced-6b6c8324b93a,1,1,,42.05651388888889,-87.67367222222222,POINT (-87.67367222222222 42.05651388888889),514879,2019-12-11 23:09:01 UTC,2019-12-11 15:24:56 UTC,162.8,2019-12-11,21:24:56,14.059000025213686,,,42.05651388888889,N,-87.67367222222222,W,Google,Pixel 2,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 2",,
2d1f6e62-3660-43ac-a451-2dbc5baf02e0,323e76ae-469b-4e51-99bc-cd32028d94ff,2e9c23aa-f1ff-4e15-8a96-a52405ae5dfa,1,1,,42.05651111111111,-87.67370833333334,POINT (-87.67370833333334 42.05651111111111),574489,2019-12-11 23:09:02 UTC,2019-12-11 15:31:07 UTC,162.8,2019-12-11,21:31:07,14.116000186645513,,,42.05651111111111,N,-87.67370833333334,W,Google,Pixel 2,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 2",,
e0b50ea9-5000-4563-bae2-e7bfc71f2493,4ac3aec9-2388-4be9-b10e-f323abf1382a,102df9bb-b895-461a-9dce-f6d9eb44c2bf,1,1,,42.05651944444444,-87.67370277777778,POINT (-87.67370277777778 42.05651944444444),517997,2019-12-11 23:09:04 UTC,2019-12-11 15:38:56 UTC,162.8,2019-12-11,21:38:56,13.009900990099009,,,42.05651944444444,N,-87.67370277777778,W,Google,Pixel 2,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 2",,
fba54f2d-3a0c-4a63-b463-fe666d796eb5,5a8cdebf-d74c-42c1-9a40-70914e7d9472,b5466a8d-12d7-46b0-9ba6-93a9f52699e4,1,1,,42.05652222222222,-87.67374166666667,POINT (-87.67374166666667 42.05652222222222),522541,2019-12-11 23:09:06 UTC,2019-12-11 15:57:35 UTC,162.8,2019-12-11,21:57:35,13.22,,,42.05652222222222,N,-87.67374166666667,W,Google,Pixel 2,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 2",,
d9fad5b3-d54c-4468-bd5b-b69e635745c3,5a8cdebf-d74c-42c1-9a40-70914e7d9472,b5466a8d-12d7-46b0-9ba6-93a9f52699e4,1,1,,42.05651666666667,-87.67370555555556,POINT (-87.67370555555556 42.05651666666667),525913,2019-12-11 23:09:07 UTC,2019-12-11 15:57:48 UTC,162.8,2019-12-11,21:57:48,13.27,,,42.05651666666667,N,-87.67370555555556,W,Google,Pixel 2,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 2",,
d395e132-6bc3-43df-8927-0ef65b2e7e5b,9a35470b-7552-4816-b851-19d01c693a2e,a11695d8-8805-4d36-95d7-9c1c5988f111,1,1,,42.05651666666667,-87.67370555555556,POINT (-87.67370555555556 42.05651666666667),562829,2019-12-11 23:09:08 UTC,2019-12-11 16:56:01 UTC,162.8,2019-12-11,22:56:01,12.845999713754114,,,42.05651666666667,N,-87.67370555555556,W,Google,Pixel 2,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 2",,
b79e6f24-91df-4a8f-a2ac-3e73b48b64c3,9a35470b-7552-4816-b851-19d01c693a2e,a11695d8-8805-4d36-95d7-9c1c5988f111,1,1,,42.05651111111111,-87.67373333333333,POINT (-87.67373333333333 42.05651111111111),522612,2019-12-11 23:09:09 UTC,2019-12-11 16:56:13 UTC,162.8,2019-12-11,22:56:13,13.032,,,42.05651111111111,N,-87.67373333333333,W,Google,Pixel 2,,,,"Fulcrum Android 2.35.0 (5330), Android 10, Google, Pixel 2",,
